date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
7/13/19,AAPL,7/26/19,190,Put,0.36,0.4,0.2548,-0.0806,0.0148,-0.0533,0.0604,-0.0061
7/13/19,AAPL,7/26/19,195,Call,8.95,9.3,0.2114,0.8531,0.0273,-0.0798,0.0915,0.063
7/13/19,AAPL,7/26/19,195,Put,0.69,0.76,0.2193,-0.1555,0.0275,-0.0728,0.0971,-0.0115
7/13/19,AAPL,7/26/19,200,Call,4.95,5.2,0.1919,0.6838,0.0466,-0.1058,0.1416,0.0513
7/13/19,AAPL,7/26/19,200,Put,1.53,1.69,0.1925,-0.3178,0.0469,-0.0941,0.1411,-0.0226
7/13/19,AAPL,7/26/19,202.5,Call,3.3,3.5,0.182,0.5611,0.0544,-0.1092,0.1569,0.0424
7/13/19,AAPL,7/26/19,202.5,Put,2.36,2.48,0.1815,-0.4409,0.0553,-0.0971,0.1564,-0.0302
7/13/19,AAPL,8/9/19,190,Call,15.2,15.65,0.2963,0.8126,0.0161,-0.0899,0.1515,0.1149
7/13/19,AAPL,8/9/19,190,Put,1.81,1.99,0.3038,-0.1929,0.0161,-0.0816,0.1593,-0.0289
7/13/19,AAPL,8/9/19,195,Call,11.1,11.6,0.2762,0.728,0.0213,-0.101,0.1868,0.1048
7/13/19,AAPL,8/9/19,195,Put,2.95,3.1,0.293,-0.2829,0.0207,-0.0965,0.1907,-0.0416
7/13/19,AAPL,8/9/19,200,Call,7.7,8.2,0.267,0.6113,0.0255,-0.1104,0.2158,0.0892
7/13/19,AAPL,8/9/19,200,Put,4.25,4.7,0.2747,-0.3926,0.0251,-0.1018,0.2149,-0.0561
7/13/19,AAPL,8/9/19,202.5,Call,6.15,6.6,0.2579,0.5463,0.0273,-0.1095,0.2231,0.0803
7/13/19,AAPL,8/9/19,202.5,Put,5.3,5.95,0.2752,-0.457,0.0259,-0.1046,0.2234,-0.0642
7/13/19,AAPL,8/30/19,190,Call,15.7,16.55,0.2692,0.7777,0.0157,-0.0732,0.2199,0.1501
7/13/19,AAPL,8/30/19,190,Put,2.61,2.97,0.2656,-0.2315,0.0156,-0.0585,0.2272,-0.0599
7/13/19,AAPL,8/30/19,195,Call,12,12.75,0.2596,0.6928,0.0191,-0.0804,0.2634,0.1441
7/13/19,AAPL,8/30/19,195,Put,3.75,4.4,0.2562,-0.3158,0.0189,-0.0653,0.2673,-0.0801
7/13/19,AAPL,8/30/19,200,Call,8.6,9.4,0.247,0.5928,0.0219,-0.0821,0.2869,0.1319
7/13/19,AAPL,8/30/19,200,Put,5.45,6.1,0.2454,-0.4159,0.0217,-0.0676,0.2891,-0.1031
7/13/19,AAPL,8/30/19,202.5,Call,7,7.9,0.2394,0.5375,0.023,-0.0806,0.2936,0.123
7/13/19,AAPL,8/30/19,202.5,Put,6.5,7.15,0.2408,-0.4711,0.0226,-0.067,0.2949,-0.1147
7/20/19,AAPL,8/2/19,187.5,Call,16.15,17.5,0.4312,0.8339,0.0146,-0.162,0.0989,0.0583
7/20/19,AAPL,8/2/19,187.5,Put,0.97,1.08,0.372,-0.1331,0.0146,-0.112,0.0865,-0.0101
7/20/19,AAPL,8/2/19,195,Call,9.95,10.2,0.3427,0.731,0.0243,-0.169,0.1309,0.0529
7/20/19,AAPL,8/2/19,195,Put,2.25,2.35,0.3412,-0.2685,0.0245,-0.1568,0.1325,-0.0198
7/20/19,AAPL,8/2/19,197.5,Call,8.05,8.4,0.3313,0.6694,0.0276,-0.1782,0.1437,0.0488
7/20/19,AAPL,8/2/19,197.5,Put,2.93,3.1,0.3346,-0.3324,0.0276,-0.1689,0.1462,-0.0242
7/20/19,AAPL,8/2/19,202.5,Call,5,5.3,0.3172,0.5209,0.0317,-0.1855,0.158,0.0385
7/20/19,AAPL,8/2/19,202.5,Put,4.8,5,0.3176,-0.4804,0.0319,-0.1745,0.158,-0.0338
7/20/19,AAPL,8/16/19,190,Call,14.35,14.75,0.2941,0.8081,0.0175,-0.0938,0.1506,0.0922
7/20/19,AAPL,8/16/19,190,Put,1.94,2.14,0.2934,-0.2107,0.0177,-0.0822,0.1607,-0.0315
7/20/19,AAPL,8/16/19,195,Call,10.55,10.85,0.2836,0.7098,0.0226,-0.1099,0.1891,0.0844
7/20/19,AAPL,8/16/19,195,Put,3.1,3.3,0.2791,-0.3072,0.0227,-0.0944,0.1961,-0.0454
7/20/19,AAPL,8/16/19,200,Call,7.25,7.5,0.2729,0.588,0.0266,-0.1174,0.2151,0.0728
7/20/19,AAPL,8/16/19,200,Put,4.85,5.05,0.2685,-0.429,0.0264,-0.1003,0.2188,-0.0625
7/20/19,AAPL,8/16/19,205,Call,4.55,4.75,0.2605,0.4501,0.0281,-0.1119,0.2185,0.0578
7/20/19,AAPL,8/16/19,205,Put,7.15,7.4,0.2551,-0.5662,0.0278,-0.0934,0.2186,-0.0808
7/20/19,AAPL,9/20/19,190,Call,16,16.35,0.2601,0.7434,0.0151,-0.0653,0.2713,0.2242
7/20/19,AAPL,9/20/19,190,Put,3.5,3.65,0.2588,-0.2587,0.0151,-0.0527,0.273,-0.0851
7/20/19,AAPL,9/20/19,195,Call,12.45,12.7,0.2505,0.6636,0.0176,-0.0691,0.3044,0.2079
7/20/19,AAPL,9/20/19,195,Put,4.85,5.1,0.2494,-0.3391,0.0177,-0.0569,0.3052,-0.1091
7/20/19,AAPL,9/20/19,200,Call,9.3,9.55,0.2422,0.5716,0.0195,-0.0704,0.3304,0.1832
7/20/19,AAPL,9/20/19,200,Put,6.75,6.95,0.242,-0.4325,0.0197,-0.0585,0.3305,-0.1345
7/20/19,AAPL,9/20/19,205,Call,6.65,6.85,0.2339,0.4715,0.0204,-0.0678,0.3345,0.1537
7/20/19,AAPL,9/20/19,205,Put,9.05,9.3,0.2336,-0.5344,0.0208,-0.0559,0.3334,-0.1593
7/27/19,AAPL,8/9/19,187.5,Call,20.45,21.15,0.3518,0.9377,0.0086,-0.0736,0.0499,0.0667
7/27/19,AAPL,8/9/19,187.5,Put,0.57,0.73,0.3964,-0.0852,0.0097,-0.0886,0.0634,-0.007
7/27/19,AAPL,8/9/19,192.5,Call,14.25,18.7,0.3702,0.8643,0.0145,-0.1274,0.0886,0.0625
7/27/19,AAPL,8/9/19,192.5,Put,1.01,1.1,0.3684,-0.1346,0.0145,-0.1147,0.0887,-0.0104
7/27/19,AAPL,8/9/19,200,Call,9.8,10.15,0.3183,0.7436,0.0249,-0.158,0.131,0.0554
7/27/19,AAPL,8/9/19,200,Put,2.28,2.4,0.3388,-0.2684,0.024,-0.1596,0.1358,-0.0203
7/27/19,AAPL,8/9/19,202.5,Call,7.65,9.1,0.3265,0.672,0.0272,-0.1796,0.1469,0.0503
7/27/19,AAPL,8/9/19,202.5,Put,2.36,3.15,0.312,-0.3222,0.0284,-0.1594,0.1441,-0.0241
7/27/19,AAPL,8/23/19,187.5,Call,20.3,21.45,0.2842,0.9259,0.0099,-0.0576,0.0798,0.08
7/27/19,AAPL,8/23/19,187.5,Put,0.94,1.05,0.3089,-0.1115,0.0108,-0.0588,0.1095,-0.0173
7/27/19,AAPL,8/23/19,192.5,Call,16.4,16.85,0.2946,0.8473,0.0155,-0.0888,0.1375,0.0848
7/27/19,AAPL,8/23/19,192.5,Put,1.51,1.7,0.2944,-0.1709,0.0151,-0.0746,0.1507,-0.0261
7/27/19,AAPL,8/23/19,200,Call,10.55,11.05,0.2842,0.7026,0.0227,-0.1158,0.196,0.0836
7/27/19,AAPL,8/23/19,200,Put,3,3.15,0.2683,-0.302,0.0228,-0.0924,0.201,-0.0449
7/27/19,AAPL,8/23/19,202.5,Call,8.65,9,0.267,0.6501,0.0256,-0.1151,0.2133,0.08
7/27/19,AAPL,8/23/19,202.5,Put,3.8,4,0.2652,-0.3616,0.0249,-0.0978,0.2177,-0.0529
7/27/19,AAPL,9/20/19,185,Call,24.15,24.7,0.2907,0.8615,0.0099,-0.0585,0.1852,0.2197
7/27/19,AAPL,9/20/19,185,Put,1.51,1.62,0.2774,-0.1318,0.0096,-0.0413,0.1722,-0.0406
7/27/19,AAPL,9/20/19,195,Call,15.6,17,0.2717,0.7413,0.0148,-0.0729,0.264,0.2092
7/27/19,AAPL,9/20/19,195,Put,2.9,3.25,0.2492,-0.2448,0.0157,-0.0539,0.258,-0.0732
7/27/19,AAPL,9/20/19,200,Call,12.15,12.6,0.2506,0.6679,0.018,-0.0741,0.2946,0.1934
7/27/19,AAPL,9/20/19,200,Put,4.45,4.7,0.2453,-0.3319,0.0185,-0.0606,0.295,-0.0973
7/27/19,AAPL,9/20/19,205,Call,8.75,9.4,0.2384,0.574,0.0204,-0.0749,0.318,0.1693
7/27/19,AAPL,9/20/19,205,Put,6.25,6.45,0.2359,-0.4292,0.0209,-0.0622,0.3179,-0.1214
8/3/19,AAPL,8/16/19,190,Call,13.95,15.65,0.3487,0.8768,0.0174,-0.1297,0.0831,0.0392
8/3/19,AAPL,8/16/19,190,Put,0.94,1.02,0.3335,-0.1403,0.0169,-0.1043,0.0872,-0.0106
8/3/19,AAPL,8/16/19,195,Call,10.25,11,0.3359,0.7723,0.0255,-0.172,0.119,0.0422
8/3/19,AAPL,8/16/19,195,Put,1.75,1.83,0.3142,-0.2364,0.0248,-0.1354,0.1247,-0.0175
8/3/19,AAPL,8/16/19,200,Call,6.7,6.75,0.3011,0.6399,0.034,-0.182,0.1475,0.0378
8/3/19,AAPL,8/16/19,200,Put,3.1,3.15,0.294,-0.3738,0.0326,-0.1546,0.1521,-0.0269
8/3/19,AAPL,8/16/19,205,Call,3.8,3.85,0.2849,0.4624,0.0366,-0.1737,0.1573,0.0311
8/3/19,AAPL,8/16/19,205,Put,5.25,5.3,0.2778,-0.5473,0.0362,-0.1508,0.1579,-0.0376
8/3/19,AAPL,8/30/19,190,Call,15.45,16.9,0.3453,0.7841,0.0161,-0.1173,0.1698,0.0995
8/3/19,AAPL,8/30/19,190,Put,1.94,2.36,0.3187,-0.2042,0.0159,-0.0886,0.1613,-0.0306
8/3/19,AAPL,8/30/19,195,Call,10.35,12,0.2682,0.7361,0.0229,-0.102,0.1833,0.0988
8/3/19,AAPL,8/30/19,195,Put,2.55,3.65,0.2961,-0.2858,0.0206,-0.0982,0.1953,-0.042
8/3/19,AAPL,8/30/19,200,Call,8.2,9.6,0.3123,0.599,0.0222,-0.1296,0.2192,0.0864
8/3/19,AAPL,8/30/19,200,Put,4.7,5.35,0.299,-0.4,0.0232,-0.1119,0.2192,-0.0574
8/3/19,AAPL,8/30/19,205,Call,4.7,6.15,0.2705,0.4785,0.0263,-0.1147,0.2234,0.0707
8/3/19,AAPL,8/30/19,205,Put,6.4,7.55,0.2763,-0.523,0.026,-0.1051,0.2232,-0.0719
8/3/19,AAPL,9/20/19,185,Call,21.1,21.5,0.3145,0.8165,0.0114,-0.073,0.1982,0.1943
8/3/19,AAPL,9/20/19,185,Put,2.35,2.54,0.3122,-0.1828,0.0115,-0.0608,0.1954,-0.0484
8/3/19,AAPL,9/20/19,190,Call,16.95,17.4,0.2975,0.7586,0.0141,-0.0794,0.2292,0.1844
8/3/19,AAPL,9/20/19,190,Put,3.25,3.5,0.2984,-0.2431,0.0142,-0.0682,0.2316,-0.0635
8/3/19,AAPL,9/20/19,195,Call,13.4,13.65,0.288,0.6826,0.0167,-0.0862,0.27,0.1686
8/3/19,AAPL,9/20/19,195,Put,4.6,4.8,0.2881,-0.3192,0.0168,-0.0746,0.2703,-0.0817
8/3/19,AAPL,9/20/19,200,Call,10,10.55,0.2784,0.5945,0.0188,-0.0893,0.2894,0.149
8/3/19,AAPL,9/20/19,200,Put,5.9,6.5,0.2701,-0.4064,0.0195,-0.075,0.2895,-0.1013
8/3/19,AAPL,9/20/19,205,Call,7.3,7.65,0.2693,0.4973,0.02,-0.0879,0.2981,0.1264
8/3/19,AAPL,9/20/19,205,Put,7.85,8.75,0.2578,-0.5085,0.0212,-0.0726,0.2977,-0.1217
8/10/19,AAPL,8/23/19,187.5,Call,13.75,15.65,0.3497,0.8558,0.0165,-0.1213,0.0893,0.0603
8/10/19,AAPL,8/23/19,187.5,Put,0.75,1.15,0.338,-0.1365,0.0165,-0.1026,0.0861,-0.0102
8/10/19,AAPL,8/23/19,192.5,Call,9.85,11.3,0.3339,0.7599,0.0237,-0.1547,0.1223,0.0545
8/10/19,AAPL,8/23/19,192.5,Put,1.48,1.93,0.3159,-0.2289,0.0245,-0.1324,0.1232,-0.0168
8/10/19,AAPL,8/23/19,197.5,Call,6,7.6,0.3053,0.632,0.0314,-0.1692,0.1483,0.0461
8/10/19,AAPL,8/23/19,197.5,Put,2.37,3.5,0.2909,-0.3635,0.033,-0.1501,0.1479,-0.0259
8/10/19,AAPL,8/23/19,200,Call,4.5,6,0.2969,0.5512,0.0339,-0.1717,0.1557,0.0404
8/10/19,AAPL,8/23/19,200,Put,3.45,4,0.2729,-0.4475,0.0372,-0.1474,0.1562,-0.0311
8/10/19,AAPL,8/23/19,205,Call,2.34,3.2,0.2793,0.3751,0.0345,-0.1534,0.1492,0.0278
8/10/19,AAPL,8/23/19,205,Put,5.6,6.9,0.2542,-0.6416,0.0379,-0.1273,0.1495,-0.0413
8/10/19,AAPL,9/6/19,187.5,Call,15.05,16.5,0.3143,0.8055,0.0157,-0.0949,0.1532,0.112
8/10/19,AAPL,9/6/19,187.5,Put,1.73,2.47,0.3226,-0.2003,0.0157,-0.0878,0.1594,-0.0297
8/10/19,AAPL,9/6/19,192.5,Call,11.25,12.5,0.3014,0.7188,0.0201,-0.1092,0.1877,0.1017
8/10/19,AAPL,9/6/19,192.5,Put,2.75,3.65,0.3086,-0.2857,0.0199,-0.1014,0.1932,-0.0416
8/10/19,AAPL,9/6/19,197.5,Call,7.65,9.2,0.2878,0.6107,0.0239,-0.1167,0.2134,0.0877
8/10/19,AAPL,9/6/19,197.5,Put,3.85,4.8,0.2741,-0.387,0.0253,-0.1002,0.2123,-0.0548
8/10/19,AAPL,9/6/19,200,Call,6.65,7.7,0.2932,0.5487,0.0243,-0.1217,0.2204,0.0791
8/10/19,AAPL,9/6/19,200,Put,4.75,6.1,0.2731,-0.452,0.0263,-0.1028,0.2207,-0.0629
8/10/19,AAPL,9/6/19,205,Call,3.65,4.9,0.2645,0.417,0.0265,-0.1075,0.2172,0.061
8/10/19,AAPL,9/6/19,205,Put,6.7,8.65,0.2509,-0.5927,0.0283,-0.0908,0.2179,-0.0775
8/10/19,AAPL,9/27/19,187.5,Call,16.75,18.5,0.3138,0.7542,0.0136,-0.0825,0.2319,0.1798
8/10/19,AAPL,9/27/19,187.5,Put,2.88,4.3,0.314,-0.2466,0.0138,-0.0718,0.2374,-0.0639
8/10/19,AAPL,9/27/19,192.5,Call,12.4,15.65,0.3051,0.6804,0.0159,-0.0895,0.2632,0.1647
8/10/19,AAPL,9/27/19,192.5,Put,4.1,5.45,0.2974,-0.3177,0.0164,-0.0763,0.2671,-0.0807
8/10/19,AAPL,9/27/19,197.5,Call,9.6,12.45,0.304,0.5948,0.0173,-0.0952,0.2854,0.1457
8/10/19,AAPL,9/27/19,197.5,Put,5.7,6.95,0.281,-0.4034,0.0189,-0.0774,0.2861,-0.1
8/10/19,AAPL,9/27/19,200,Call,8.1,10.5,0.29,0.5509,0.0185,-0.0925,0.2914,0.1361
8/10/19,AAPL,9/27/19,200,Put,6.75,8.05,0.2778,-0.4516,0.0196,-0.0778,0.2916,-0.1103
8/10/19,AAPL,9/27/19,205,Call,6.05,6.95,0.273,0.4532,0.0197,-0.0865,0.2917,0.1135
8/10/19,AAPL,9/27/19,205,Put,8.85,10.7,0.2669,-0.5532,0.0205,-0.0735,0.2914,-0.129
8/17/19,AAPL,8/30/19,185,Call,19.55,23.85,0.3158,0.9658,0.0059,-0.0453,0.0306,0.0681
8/17/19,AAPL,8/30/19,185,Put,0.25,0.67,0.3453,-0.0472,0.0071,-0.0485,0.0398,-0.0038
8/17/19,AAPL,8/30/19,192.5,Call,12.45,16.2,0.2962,0.8951,0.0152,-0.0881,0.0734,0.0652
8/17/19,AAPL,8/30/19,192.5,Put,0.23,1.05,0.333,-0.1307,0.0158,-0.1008,0.0884,-0.01
8/17/19,AAPL,8/30/19,197.5,Call,8.2,12.6,0.2771,0.8062,0.0245,-0.1194,0.111,0.0598
8/17/19,AAPL,8/30/19,197.5,Put,1.25,1.75,0.3002,-0.2114,0.024,-0.1234,0.1178,-0.0159
8/17/19,AAPL,8/30/19,202.5,Call,4.6,7.75,0.2333,0.6807,0.0379,-0.1286,0.1444,0.0515
8/17/19,AAPL,8/30/19,202.5,Put,1.19,2.99,0.2333,-0.3201,0.0382,-0.1172,0.1434,-0.0234
8/17/19,AAPL,9/13/19,185,Call,20.3,24.9,0.3127,0.9087,0.0092,-0.0624,0.0939,0.1266
8/17/19,AAPL,9/13/19,185,Put,1,1.77,0.3684,-0.126,0.0099,-0.0766,0.1219,-0.0196
8/17/19,AAPL,9/13/19,192.5,Call,13.8,17.55,0.2958,0.8209,0.0155,-0.0883,0.1496,0.1177
8/17/19,AAPL,9/13/19,192.5,Put,0,2.77,0.315,-0.1928,0.0153,-0.0861,0.1614,-0.0294
8/17/19,AAPL,9/13/19,197.5,Call,9.7,13.35,0.2548,0.7552,0.0216,-0.0905,0.1797,0.1107
8/17/19,AAPL,9/13/19,197.5,Put,2.11,3.25,0.2809,-0.2639,0.0205,-0.0909,0.1894,-0.0395
8/17/19,AAPL,9/13/19,202.5,Call,6.35,10.45,0.265,0.6279,0.025,-0.1097,0.2163,0.093
8/17/19,AAPL,9/13/19,202.5,Put,4,5.55,0.297,-0.3837,0.0227,-0.1117,0.2179,-0.0563
8/17/19,AAPL,10/18/19,185,Call,22.6,27,0.3103,0.828,0.0096,-0.0626,0.2187,0.2523
8/17/19,AAPL,10/18/19,185,Put,2.25,3.25,0.3162,-0.1764,0.0096,-0.0538,0.2201,-0.0614
8/17/19,AAPL,10/18/19,190,Call,18.65,22.5,0.2936,0.7807,0.0117,-0.0675,0.2535,0.2427
8/17/19,AAPL,10/18/19,190,Put,3.7,4.05,0.3126,-0.2321,0.0115,-0.0624,0.2606,-0.0801
8/17/19,AAPL,10/18/19,200,Call,11.65,14.1,0.2612,0.6494,0.0165,-0.0732,0.318,0.2092
8/17/19,AAPL,10/18/19,200,Put,6.3,7,0.2919,-0.3634,0.0152,-0.0706,0.3232,-0.1211
8/17/19,AAPL,10/18/19,205,Call,9.4,11.05,0.2659,0.5617,0.0173,-0.0777,0.3381,0.1825
8/17/19,AAPL,10/18/19,205,Put,6.5,10.2,0.2758,-0.4422,0.0169,-0.0693,0.3389,-0.1432
8/24/19,AAPL,9/6/19,187.5,Call,16.3,18.8,0.4973,0.8037,0.014,-0.2039,0.1098,0.0557
8/24/19,AAPL,9/6/19,187.5,Put,0.75,1.53,0.4973,-0.1963,0.014,-0.1927,0.1098,-0.0161
8/24/19,AAPL,9/6/19,195,Call,9.25,11.55,0.3651,0.7208,0.0232,-0.1821,0.1334,0.052
8/24/19,AAPL,9/6/19,195,Put,2.44,2.65,0.3605,-0.2774,0.0235,-0.1687,0.1326,-0.0206
8/24/19,AAPL,9/6/19,197.5,Call,7.5,9.75,0.3571,0.6607,0.0258,-0.1928,0.1452,0.048
8/24/19,AAPL,9/6/19,197.5,Put,2.87,4.15,0.3694,-0.344,0.0253,-0.1895,0.1464,-0.0253
8/24/19,AAPL,9/6/19,202.5,Call,5.2,5.65,0.3333,0.5223,0.0301,-0.1942,0.158,0.0385
8/24/19,AAPL,9/6/19,202.5,Put,4.85,5.2,0.3267,-0.4789,0.031,-0.18,0.158,-0.0339
8/24/19,AAPL,9/20/19,187.5,Call,17.7,18.95,0.3925,0.7835,0.0133,-0.1238,0.1646,0.1077
8/24/19,AAPL,9/20/19,187.5,Put,2.35,2.58,0.3668,-0.203,0.0138,-0.1018,0.1603,-0.0307
8/24/19,AAPL,9/20/19,195,Call,11.6,12.4,0.3346,0.684,0.0189,-0.1269,0.1996,0.0971
8/24/19,AAPL,9/20/19,195,Put,3.7,4.25,0.3309,-0.3152,0.0193,-0.1147,0.1971,-0.0465
8/24/19,AAPL,9/20/19,197.5,Call,9.6,10.85,0.3244,0.6366,0.0206,-0.1291,0.2106,0.0911
8/24/19,AAPL,9/20/19,197.5,Put,4.5,5.55,0.3362,-0.3679,0.0201,-0.1232,0.2131,-0.0537
8/24/19,AAPL,9/20/19,202.5,Call,7.1,7.75,0.3214,0.5283,0.0221,-0.1341,0.2233,0.0764
8/24/19,AAPL,9/20/19,202.5,Put,6.5,7.05,0.3126,-0.4737,0.0229,-0.12,0.2233,-0.067
8/24/19,AAPL,10/18/19,190,Call,18,18.55,0.3369,0.7189,0.0126,-0.0882,0.2677,0.1954
8/24/19,AAPL,10/18/19,190,Put,4.75,5.05,0.3324,-0.2801,0.0129,-0.0763,0.2731,-0.0838
8/24/19,AAPL,10/18/19,195,Call,14.5,15.8,0.3384,0.6486,0.0138,-0.0959,0.2944,0.1784
8/24/19,AAPL,10/18/19,195,Put,6,6.65,0.3193,-0.3475,0.0147,-0.0799,0.2935,-0.1023
8/24/19,AAPL,10/18/19,200,Call,11.35,11.85,0.3141,0.5774,0.0157,-0.0934,0.3106,0.1617
8/24/19,AAPL,10/18/19,200,Put,7.95,9,0.3188,-0.4254,0.0157,-0.084,0.3097,-0.1229
8/24/19,AAPL,10/18/19,205,Call,8.6,9.05,0.3034,0.4961,0.0166,-0.0913,0.3166,0.1407
8/24/19,AAPL,10/18/19,205,Put,10.2,10.6,0.2985,-0.5084,0.0171,-0.079,0.3173,-0.1417
8/31/19,AAPL,9/13/19,187.5,Call,20.65,22.35,0.2836,0.9759,0.0049,-0.0341,0.0232,0.0698
8/31/19,AAPL,9/13/19,187.5,Put,0.48,0.6,0.3911,-0.0734,0.0087,-0.0787,0.0569,-0.0061
8/31/19,AAPL,9/13/19,195,Call,14.3,15.05,0.3092,0.8787,0.016,-0.1009,0.0824,0.0647
8/31/19,AAPL,9/13/19,195,Put,1.01,1.14,0.3432,-0.1445,0.0163,-0.1127,0.0948,-0.0112
8/31/19,AAPL,9/13/19,200,Call,10.15,10.7,0.294,0.7841,0.0244,-0.1347,0.1197,0.0587
8/31/19,AAPL,9/13/19,200,Put,1.73,1.86,0.3161,-0.2312,0.0237,-0.1384,0.1281,-0.0176
8/31/19,AAPL,9/13/19,205,Call,6.45,6.95,0.2773,0.6462,0.0328,-0.1581,0.1519,0.0491
8/31/19,AAPL,9/13/19,205,Put,2.96,3.1,0.2924,-0.3606,0.0315,-0.1564,0.1515,-0.0268
8/31/19,AAPL,9/27/19,187.5,Call,22.1,23,0.3277,0.8936,0.0097,-0.0717,0.1061,0.1257
8/31/19,AAPL,9/27/19,187.5,Put,1.21,1.37,0.3532,-0.1222,0.01,-0.0727,0.1234,-0.0191
8/31/19,AAPL,9/27/19,195,Call,15.6,16.5,0.3073,0.8056,0.0155,-0.0962,0.1591,0.1166
8/31/19,AAPL,9/27/19,195,Put,2.16,2.45,0.3261,-0.2072,0.0153,-0.0941,0.1659,-0.032
8/31/19,AAPL,9/27/19,200,Call,11.75,12.5,0.294,0.7211,0.0198,-0.1101,0.1942,0.1061
8/31/19,AAPL,9/27/19,200,Put,3.05,3.6,0.3072,-0.2868,0.0193,-0.1052,0.2019,-0.0434
8/31/19,AAPL,9/27/19,205,Call,8.25,9.05,0.2807,0.615,0.0236,-0.1178,0.2209,0.0918
8/31/19,AAPL,9/27/19,205,Put,4.55,5.15,0.2922,-0.3896,0.0229,-0.1117,0.2205,-0.0577
8/31/19,AAPL,10/18/19,190,Call,21.45,22.15,0.3123,0.8172,0.0111,-0.0734,0.2026,0.1997
8/31/19,AAPL,10/18/19,190,Put,2.77,2.98,0.3294,-0.1943,0.011,-0.0686,0.2152,-0.053
8/31/19,AAPL,10/18/19,195,Call,17.65,18.2,0.3067,0.7543,0.0134,-0.0836,0.2408,0.1873
8/31/19,AAPL,10/18/19,195,Put,3.6,4.1,0.3155,-0.2516,0.0133,-0.0758,0.2494,-0.0677
8/31/19,AAPL,10/18/19,200,Call,13.7,14.4,0.2885,0.6861,0.0161,-0.0875,0.2712,0.1734
8/31/19,AAPL,10/18/19,200,Put,4.75,5.15,0.2958,-0.3185,0.0159,-0.079,0.2776,-0.0841
8/31/19,AAPL,10/18/19,205,Call,10.4,11.05,0.2777,0.6014,0.0182,-0.0905,0.2952,0.1541
8/31/19,AAPL,10/18/19,205,Put,6.45,6.85,0.2852,-0.4024,0.0179,-0.0817,0.2971,-0.1039
9/7/19,AAPL,9/20/19,192.5,Call,21.15,21.7,0.3706,0.9277,0.0089,-0.0861,0.0575,0.0676
9/7/19,AAPL,9/20/19,192.5,Put,0.29,0.37,0.3354,-0.0543,0.0079,-0.0544,0.046,-0.0046
9/7/19,AAPL,9/20/19,197.5,Call,16.35,16.95,0.3289,0.892,0.0135,-0.1009,0.0775,0.0665
9/7/19,AAPL,9/20/19,197.5,Put,0.49,0.65,0.3066,-0.0928,0.013,-0.0751,0.072,-0.0073
9/7/19,AAPL,9/20/19,205,Call,9.8,9.9,0.2708,0.7843,0.0259,-0.1272,0.1222,0.0603
9/7/19,AAPL,9/20/19,205,Put,1.34,1.45,0.2677,-0.2135,0.0262,-0.1142,0.1219,-0.0165
9/7/19,AAPL,10/4/19,192.5,Call,21.7,22.25,0.3061,0.8979,0.0099,-0.0672,0.1053,0.13
9/7/19,AAPL,10/4/19,192.5,Put,0.83,1,0.3066,-0.1025,0.0099,-0.0565,0.1055,-0.0175
9/7/19,AAPL,10/4/19,197.5,Call,17.15,17.85,0.2894,0.8457,0.0139,-0.0818,0.1403,0.1249
9/7/19,AAPL,10/4/19,197.5,Put,1.32,1.49,0.2875,-0.153,0.014,-0.0701,0.1415,-0.0241
9/7/19,AAPL,10/4/19,205,Call,11.25,11.55,0.2679,0.7227,0.0212,-0.1028,0.1978,0.1094
9/7/19,AAPL,10/4/19,205,Put,2.62,2.79,0.2617,-0.274,0.0217,-0.0891,0.1963,-0.0421
9/7/19,AAPL,10/25/19,192.5,Call,22.65,23.9,0.2981,0.8457,0.0102,-0.0656,0.1856,0.2108
9/7/19,AAPL,10/25/19,192.5,Put,1.49,2.43,0.2971,-0.1539,0.0103,-0.0545,0.1839,-0.0428
9/7/19,AAPL,10/25/19,197.5,Call,18.3,19.65,0.281,0.7952,0.0129,-0.0723,0.2218,0.2021
9/7/19,AAPL,10/25/19,197.5,Put,2.32,3.1,0.2828,-0.2068,0.013,-0.0621,0.2218,-0.0568
9/7/19,AAPL,10/25/19,205,Call,12.75,13.9,0.2673,0.6848,0.017,-0.0834,0.2776,0.1781
9/7/19,AAPL,10/25/19,205,Put,3.25,4.8,0.2497,-0.3072,0.0182,-0.0666,0.2726,-0.0819
9/14/19,AAPL,9/27/19,185,Call,31.75,36.2,0.419,0.9818,0.0025,-0.0388,0.0191,0.0693
9/14/19,AAPL,9/27/19,185,Put,0.07,0.15,0.4263,-0.0198,0.0026,-0.031,0.0205,-0.0017
9/14/19,AAPL,9/27/19,197.5,Call,19.6,23.9,0.3361,0.945,0.0077,-0.0676,0.0476,0.0709
9/14/19,AAPL,9/27/19,197.5,Put,0.3,0.39,0.3362,-0.0551,0.0077,-0.0566,0.0477,-0.0047
9/14/19,AAPL,9/27/19,202.5,Call,14.7,18.85,0.2737,0.9308,0.0114,-0.0663,0.057,0.0716
9/14/19,AAPL,9/27/19,202.5,Put,0.42,0.6,0.297,-0.0853,0.0123,-0.0699,0.0668,-0.0073
9/14/19,AAPL,10/11/19,185,Call,32.1,36.5,0.3566,0.961,0.0039,-0.0425,0.0511,0.1348
9/14/19,AAPL,10/11/19,185,Put,0.01,0.44,0.363,-0.0416,0.004,-0.0344,0.0538,-0.0073
